Frequency (Hz)	Level (dB)
11941.406250	-79.742477
11947.265625	-78.909317
11953.125000	-76.958649
11958.984375	-71.965935
11964.843750	-71.565323
11970.703125	-77.886467
11976.562500	-81.419975
11982.421875	-81.917786
11988.281250	-73.757256
11994.140625	-67.505699
12000.000000	-70.791595
12005.859375	-77.322601
12011.718750	-75.983528
12017.578125	-70.721451
12023.437500	-67.249252
12029.296875	-72.195457
12035.156250	-81.792175
12041.015625	-81.387939
12046.875000	-81.902512
12052.734375	-82.441772
12058.593750	-82.534859
12064.453125	-84.193329
12070.312500	-84.364525
12076.171875	-84.714264
12082.031250	-84.069298
12087.890625	-84.680267
12093.750000	-85.290428
12099.609375	-85.110344
12105.468750	-85.767464
12111.328125	-85.730904
12117.187500	-85.607872
12123.046875	-84.000687
12128.906250	-80.067459
12134.765625	-75.800438
12140.625000	-75.118568
12146.484375	-80.868652
12152.343750	-85.281319
12158.203125	-85.823853
12164.062500	-85.588249
12169.921875	-85.023895
12175.781250	-84.628510
12181.640625	-84.982002
12187.500000	-85.346458
12193.359375	-85.542557
12199.218750	-85.800430
12205.078125	-85.435204
12210.937500	-84.789474
12216.796875	-84.833908
12222.656250	-86.072960
12228.515625	-85.568977
12234.375000	-85.470253
12240.234375	-85.376144
12246.093750	-85.402763
12251.953125	-85.752945
12257.812500	-85.756104
12263.671875	-85.597076
12269.531250	-85.435150
12275.390625	-83.996635
12281.250000	-83.056435
12287.109375	-83.470734
12292.968750	-84.479340
12298.828125	-85.968155
12304.687500	-85.503777
12310.546875	-85.504318
12316.406250	-85.232460
12322.265625	-85.404823
12328.125000	-84.709969
12333.984375	-84.242203
12339.843750	-80.011032
12345.703125	-78.496101
12351.562500	-82.897003
12357.421875	-85.846855
12363.281250	-86.358742
12369.140625	-86.767601
12375.000000	-86.809471
12380.859375	-86.762093
12386.718750	-86.679817
12392.578125	-86.377853
12398.437500	-86.221680
12404.296875	-86.053116
12410.156250	-86.177032
12416.015625	-86.313492
12421.875000	-84.494530
12427.734375	-78.926582
12433.593750	-76.060165
12439.453125	-77.326530
12445.312500	-79.251755
12451.171875	-76.485985
12457.031250	-76.020409
12462.890625	-82.376785
12468.750000	-86.295624
12474.609375	-86.636452
12480.468750	-86.362747
12486.328125	-86.393829
12492.187500	-86.298042
12498.046875	-84.481262
12503.906250	-76.903107
12509.765625	-72.341141
12515.625000	-71.030075
12521.484375	-71.378349
12527.343750	-72.340515
12533.203125	-70.455147
12539.062500	-69.606560
12544.921875	-72.035164
12550.781250	-73.790161
12556.640625	-76.026581
12562.500000	-77.502884
12568.359375	-76.783539
12574.218750	-74.122566
12580.078125	-74.656311
12585.937500	-83.266327
12591.796875	-86.738220
12597.656250	-87.207382
12603.515625	-86.832420
12609.375000	-86.303406
12615.234375	-86.904037
12621.093750	-87.392570
12626.953125	-87.454483
12632.812500	-87.214783
12638.671875	-88.042473
12644.531250	-88.157059
12650.390625	-87.282021
12656.250000	-86.749878
12662.109375	-83.531052
12667.968750	-81.577667
12673.828125	-84.586678
12679.687500	-86.616890
12685.546875	-87.626091
12691.406250	-87.237869
12697.265625	-87.091522
12703.125000	-87.418823
12708.984375	-87.327370
12714.843750	-86.592392
12720.703125	-85.977119
12726.562500	-80.731178
12732.421875	-75.568237
12738.281250	-77.425156
12744.140625	-82.762871
12750.000000	-85.708687
12755.859375	-86.678047
12761.718750	-87.312668
12767.578125	-87.559402
12773.437500	-87.719414
12779.296875	-87.511803
12785.156250	-87.461967
12791.015625	-87.272186
12796.875000	-87.401176
12802.734375	-86.721642
12808.593750	-87.787697
12814.453125	-88.085785
12820.312500	-87.991928
12826.171875	-87.490921
12832.031250	-85.801041
12837.890625	-85.614502
12843.750000	-84.571457
12849.609375	-81.429733
12855.468750	-83.806900
12861.328125	-80.806358
12867.187500	-79.150291
12873.046875	-84.712791
12878.906250	-87.411720
12884.765625	-87.694458
12890.625000	-87.549049
12896.484375	-87.457802
12902.343750	-87.173531
12908.203125	-85.248573
12914.062500	-83.538872
12919.921875	-78.761017
12925.781250	-78.969170
12931.640625	-85.567444
12937.500000	-87.890228
12943.359375	-87.978828
12949.218750	-87.550529
12955.078125	-87.459709
12960.937500	-86.948166
12966.796875	-84.052376
12972.656250	-79.766548
12978.515625	-82.281166
12984.375000	-87.290222
12990.234375	-87.286621
12996.093750	-87.227455
13001.953125	-87.186897
13007.812500	-83.580650
13013.671875	-75.625488
13019.531250	-73.446999
13025.390625	-78.940491
13031.250000	-85.610229
13037.109375	-85.235909
13042.968750	-82.033119
13048.828125	-78.356201
13054.687500	-75.391205
13060.546875	-73.956566
13066.406250	-75.897583
13072.265625	-78.499283
13078.125000	-83.934319
13083.984375	-87.733711
13089.843750	-87.931694
13095.703125	-87.405418
13101.562500	-87.064285
13107.421875	-86.744415
13113.281250	-86.727333
13119.140625	-87.595192
13125.000000	-88.034622
13130.859375	-88.425011
13136.718750	-88.089478
13142.578125	-87.945526
13148.437500	-87.681725
13154.296875	-86.841766
13160.156250	-84.737236
13166.015625	-82.256889
13171.875000	-79.205833
13177.734375	-78.850082
13183.593750	-81.281265
13189.453125	-85.471565
13195.312500	-87.411560
13201.171875	-87.686287
13207.031250	-87.761887
13212.890625	-87.735023
13218.750000	-88.227821
13224.609375	-88.259048
13230.468750	-87.829582
13236.328125	-87.174248
13242.187500	-87.381348
13248.046875	-86.851685
13253.906250	-86.779030
13259.765625	-85.886841
13265.625000	-86.569099
13271.484375	-85.608948
13277.343750	-82.080566
13283.203125	-80.910736
13289.062500	-83.485046
13294.921875	-81.050835
13300.781250	-80.157188
13306.640625	-76.045677
13312.500000	-72.066589
13318.359375	-72.540115
13324.218750	-73.748344
13330.078125	-78.402878
13335.937500	-86.210663
13341.796875	-86.366760
13347.656250	-86.958084
13353.515625	-86.838593
13359.375000	-86.771347
13365.234375	-86.606705
13371.093750	-86.031593
13376.953125	-86.150024
13382.812500	-85.863937
13388.671875	-86.160927
13394.531250	-84.917305
13400.390625	-79.130295
13406.250000	-77.370682
13412.109375	-82.072456
13417.968750	-83.921150
13423.828125	-81.755051
13429.687500	-83.092117
13435.546875	-85.873131
13441.406250	-85.552689
13447.265625	-85.487679
13453.125000	-79.205681
13458.984375	-72.831802
13464.843750	-75.783241
13470.703125	-84.628525
13476.562500	-85.339081
13482.421875	-85.511520
13488.281250	-84.908493
13494.140625	-85.029839
13500.000000	-85.007545
13505.859375	-85.003532
13511.718750	-85.249107
13517.578125	-85.310692
13523.437500	-85.221474
13529.296875	-85.031822
13535.156250	-84.873840
13541.015625	-84.939011
13546.875000	-84.836266
13552.734375	-84.825447
13558.593750	-84.255745
13564.453125	-83.968567
13570.312500	-84.027740
13576.171875	-83.755531
13582.031250	-80.241974
13587.890625	-75.532623
13593.750000	-74.674904
13599.609375	-72.095085
13605.468750	-73.090034
13611.328125	-81.721321
13617.187500	-83.592133
13623.046875	-83.409782
13628.906250	-82.619507
13634.765625	-82.708687
13640.625000	-84.280327
13646.484375	-84.064690
13652.343750	-84.566093
13658.203125	-84.446243
13664.062500	-84.032959
13669.921875	-81.474472
13675.781250	-77.911049
13681.640625	-74.759277
13687.500000	-76.377472
13693.359375	-83.049728
13699.218750	-82.487419
13705.078125	-79.658333
13710.937500	-81.719040
13716.796875	-84.536240
13722.656250	-85.025742
13728.515625	-84.486420
13734.375000	-84.439178
13740.234375	-84.897102
13746.093750	-84.723587
13751.953125	-85.140625
13757.812500	-84.879684
13763.671875	-85.325340
13769.531250	-84.659370
13775.390625	-85.508377
13781.250000	-85.398369
13787.109375	-82.451286
13792.968750	-78.381760
13798.828125	-80.463058
13804.687500	-85.315445
13810.546875	-85.747154
13816.406250	-85.488472
13822.265625	-83.173508
13828.125000	-78.610413
13833.984375	-75.357697
13839.843750	-77.413345
13845.703125	-80.140305
13851.562500	-80.823265
13857.421875	-83.143906
13863.281250	-86.503685
13869.140625	-87.644119
13875.000000	-87.603828
13880.859375	-87.625816
13886.718750	-87.419312
13892.578125	-87.286217
13898.437500	-87.638367
13904.296875	-87.321136
13910.156250	-87.542908
13916.015625	-88.539200
13921.875000	-88.209702
13927.734375	-88.521576
13933.593750	-88.234741
13939.453125	-88.388626
13945.312500	-88.604782
13951.171875	-88.700226
13957.031250	-89.192551
13962.890625	-88.855583
13968.750000	-84.264526
13974.609375	-79.453857
13980.468750	-80.988075
13986.328125	-87.439400
13992.187500	-89.258545
13998.046875	-89.041237
14003.906250	-89.266319
14009.765625	-89.850647
14015.625000	-89.514893
14021.484375	-89.673698
14027.343750	-89.581169
14033.203125	-89.989861
14039.062500	-89.188057
14044.921875	-84.422783
14050.781250	-81.626633
14056.640625	-81.214417
14062.500000	-86.532097
14068.359375	-88.758476
14074.218750	-87.514069
14080.078125	-87.800446
14085.937500	-85.587708
14091.796875	-81.899094
14097.656250	-77.582932
14103.515625	-74.747101
14109.375000	-75.737122
14115.234375	-80.345352
14121.093750	-85.714798
14126.953125	-90.925774
14132.812500	-91.329460
14138.671875	-91.038696
14144.531250	-91.171494
14150.390625	-91.342796
14156.250000	-91.387962
14162.109375	-90.959122
14167.968750	-91.419174
14173.828125	-91.503357
14179.687500	-91.908997
14185.546875	-92.153618
14191.406250	-91.702950
14197.265625	-87.888443
14203.125000	-85.630569
14208.984375	-86.503258
14214.843750	-87.586479
14220.703125	-89.828934
14226.562500	-92.136559
14232.421875	-92.602402
14238.281250	-92.256020
14244.140625	-92.037231
14250.000000	-92.492554
14255.859375	-91.387100
14261.718750	-90.832787
14267.578125	-91.973511
14273.437500	-92.554413
14279.296875	-92.606773
14285.156250	-92.068336
14291.015625	-86.570709
14296.875000	-81.487099
14302.734375	-81.678604
14308.593750	-85.149323
14314.453125	-91.990608
14320.312500	-93.434677
14326.171875	-93.887405
14332.031250	-93.821136
14337.890625	-93.625984
14343.750000	-93.746788
14349.609375	-93.699074
14355.468750	-93.139999
14361.328125	-93.065384
14367.187500	-92.137314
14373.046875	-92.508278
14378.906250	-93.719482
14384.765625	-94.357140
14390.625000	-94.426414
14396.484375	-93.457649
14402.343750	-92.395699
14408.203125	-92.758224
14414.062500	-93.184547
14419.921875	-91.156937
14425.781250	-90.992088
14431.640625	-92.149864
14437.500000	-93.583191
14443.359375	-94.000412
14449.218750	-94.165100
14455.078125	-94.462677
14460.937500	-94.059753
14466.796875	-93.647064
14472.656250	-92.935150
14478.515625	-89.186279
14484.375000	-85.243004
14490.234375	-82.425400
14496.093750	-78.209969
14501.953125	-79.968628
14507.812500	-87.998787
14513.671875	-88.776314
14519.531250	-87.090279
14525.390625	-90.875702
14531.250000	-94.001396
14537.109375	-94.407455
14542.968750	-94.490929
14548.828125	-93.411201
14554.687500	-91.929939
14560.546875	-90.501213
14566.406250	-92.353561
14572.265625	-94.076370
14578.125000	-94.573822
14583.984375	-95.070259
14589.843750	-94.940529
14595.703125	-94.848724
14601.562500	-95.136116
14607.421875	-94.650681
14613.281250	-94.455978
14619.140625	-92.607285
14625.000000	-87.392502
14630.859375	-81.409271
14636.718750	-75.594009
14642.578125	-74.514809
14648.437500	-76.650116
14654.296875	-85.630157
14660.156250	-93.666901
14666.015625	-94.339157
14671.875000	-94.734909
14677.734375	-94.355789
14683.593750	-94.258293
14689.453125	-94.623100
14695.312500	-94.674995
14701.171875	-95.018196
14707.031250	-95.040024
14712.890625	-95.074852
14718.750000	-94.974442
14724.609375	-94.992943
14730.468750	-95.718338
14736.328125	-95.910110
14742.187500	-95.851494
14748.046875	-95.789925
14753.906250	-95.473595
14759.765625	-95.423103
14765.625000	-95.392471
14771.484375	-95.179970
14777.343750	-95.029053
14783.203125	-92.067612
14789.062500	-90.022606
14794.921875	-90.157608
14800.781250	-92.340912
14806.640625	-95.770988
14812.500000	-95.231651
14818.359375	-92.765511
14824.218750	-89.423981
14830.078125	-90.748306
14835.937500	-94.316673
14841.796875	-95.439316
14847.656250	-95.498642
14853.515625	-96.091637
14859.375000	-95.860420
14865.234375	-94.467384
14871.093750	-90.838898
14876.953125	-83.278648
14882.812500	-81.090706
14888.671875	-81.721840
14894.531250	-83.915817
14900.390625	-93.306168
14906.250000	-95.865234
14912.109375	-93.144318
14917.968750	-89.629532
14923.828125	-84.393066
14929.687500	-84.979889
14935.546875	-92.875557
14941.406250	-96.049461
14947.265625	-96.363869
14953.125000	-96.190437
14958.984375	-95.798241
14964.843750	-95.927933
14970.703125	-95.772682
14976.562500	-95.488968
14982.421875	-95.552261
14988.281250	-96.321053
14994.140625	-96.780304
15000.000000	-95.734871
15005.859375	-95.051018
15011.718750	-95.486588
15017.578125	-96.377502
15023.437500	-96.255951
15029.296875	-96.232323
15035.156250	-96.870583
15041.015625	-96.744560
15046.875000	-96.854401
15052.734375	-96.737541
15058.593750	-96.780098
15064.453125	-96.692909
15070.312500	-96.240204
15076.171875	-95.979927
15082.031250	-94.497993
15087.890625	-93.856476
15093.750000	-95.237808
15099.609375	-93.399284
15105.468750	-83.773300
15111.328125	-82.940407
15117.187500	-91.399063
15123.046875	-95.720634
15128.906250	-94.982979
15134.765625	-89.881012
15140.625000	-87.381836
15146.484375	-83.534195
15152.343750	-80.007515
15158.203125	-81.965141
15164.062500	-86.981293
15169.921875	-94.054680
15175.781250	-96.686501
15181.640625	-95.702560
15187.500000	-95.199982
15193.359375	-96.288460
15199.218750	-96.733711
15205.078125	-96.694542
15210.937500	-97.182343
15216.796875	-97.977722
15222.656250	-98.180313
15228.515625	-98.032860
15234.375000	-97.722542
15240.234375	-98.005272
15246.093750	-97.259995
15251.953125	-96.204391
15257.812500	-95.836098
15263.671875	-95.388481
15269.531250	-92.168808
15275.390625	-92.393944
15281.250000	-96.986214
15287.109375	-97.212257
15292.968750	-96.934181
15298.828125	-92.075417
15304.687500	-87.331825
15310.546875	-90.609642
15316.406250	-96.933876
15322.265625	-97.714371
15328.125000	-97.998398
15333.984375	-97.814163
15339.843750	-97.665428
15345.703125	-97.721222
15351.562500	-97.531563
15357.421875	-97.544876
15363.281250	-97.626755
15369.140625	-97.826981
15375.000000	-97.795158
15380.859375	-97.685799
15386.718750	-97.693062
15392.578125	-97.708565
15398.437500	-98.464828
15404.296875	-98.163994
15410.156250	-97.517029
15416.015625	-97.294693
15421.875000	-98.611313
15427.734375	-98.888474
15433.593750	-98.301895
15439.453125	-98.287651
15445.312500	-98.125259
15451.171875	-97.873978
15457.031250	-98.047073
15462.890625	-97.686630
15468.750000	-97.275345
15474.609375	-96.549789
15480.468750	-90.737068
15486.328125	-84.532425
15492.187500	-87.038849
15498.046875	-96.207642
15503.906250	-97.591560
15509.765625	-97.499428
15515.625000	-97.205086
15521.484375	-92.648468
15527.343750	-89.194870
15533.203125	-86.954094
15539.062500	-86.188042
15544.921875	-84.837723
15550.781250	-87.185089
15556.640625	-94.013130
15562.500000	-97.611305
15568.359375	-97.802872
15574.218750	-98.302216
15580.078125	-98.398003
15585.937500	-98.626328
15591.796875	-98.499382
15597.656250	-98.104538
15603.515625	-97.813820
15609.375000	-98.453720
15615.234375	-98.760895
15621.093750	-98.485214
15626.953125	-98.163849
15632.812500	-98.782623
15638.671875	-98.078217
15644.531250	-97.226006
15650.390625	-96.517708
15656.250000	-94.043053
15662.109375	-89.196770
15667.968750	-88.365105
15673.828125	-88.495895
15679.687500	-83.889755
15685.546875	-81.859230
15691.406250	-83.308380
15697.265625	-86.101234
15703.125000	-95.098740
15708.984375	-98.131317
15714.843750	-98.607819
15720.703125	-98.844208
15726.562500	-98.128304
15732.421875	-97.921181
15738.281250	-97.911728
15744.140625	-97.078972
15750.000000	-97.367722
15755.859375	-97.867310
15761.718750	-95.903633
15767.578125	-89.276810
15773.437500	-89.146317
15779.296875	-96.040916
15785.156250	-98.252106
15791.015625	-96.411346
15796.875000	-90.807190
15802.734375	-89.760857
15808.593750	-90.236061
15814.453125	-87.310326
15820.312500	-88.440720
15826.171875	-95.204903
15832.031250	-97.227005
15837.890625	-98.069145
15843.750000	-98.524475
15849.609375	-98.270500
15855.468750	-98.311813
15861.328125	-98.949448
15867.187500	-98.740570
15873.046875	-98.250496
15878.906250	-98.141731
15884.765625	-97.876411
15890.625000	-97.913727
15896.484375	-97.798401
15902.343750	-97.945457
15908.203125	-98.146988
15914.062500	-98.678047
15919.921875	-98.808418
15925.781250	-98.322502
15931.640625	-97.662399
15937.500000	-95.949272
15943.359375	-89.723175
15949.218750	-87.872536
15955.078125	-89.445328
15960.937500	-93.030121
15966.796875	-95.459419
15972.656250	-95.868652
15978.515625	-96.426483
15984.375000	-97.318222
15990.234375	-94.238724
15996.093750	-88.427315
16001.953125	-89.657944
16007.812500	-82.332191
16013.671875	-83.191086
16019.531250	-93.176140
16025.390625	-95.736053
16031.250000	-96.549957
16037.109375	-96.865379
16042.968750	-96.619713
16048.828125	-94.483154
16054.687500	-92.194923
16060.546875	-95.142654
16066.406250	-97.207481
16072.265625	-96.876808
16078.125000	-96.787819
16083.984375	-97.188637
16089.843750	-97.390137
16095.703125	-97.229546
16101.562500	-96.034256
16107.421875	-95.770996
16113.281250	-96.893517
16119.140625	-97.058167
16125.000000	-96.756584
16130.859375	-96.856216
16136.718750	-96.919571
16142.578125	-97.670258
16148.437500	-97.396111
16154.296875	-95.310287
16160.156250	-92.087776
16166.015625	-88.959846
16171.875000	-86.637344
16177.734375	-91.593979
16183.593750	-89.840195
16189.453125	-88.945839
16195.312500	-91.914627
16201.171875	-90.156357
16207.031250	-89.890556
16212.890625	-94.311180
16218.750000	-96.275185
16224.609375	-96.767273
16230.468750	-97.197838
16236.328125	-96.685242
16242.187500	-96.046288
16248.046875	-96.268150
16253.906250	-96.088135
16259.765625	-94.627136
16265.625000	-91.642693
16271.484375	-88.202896
16277.343750	-88.071831
16283.203125	-94.108025
16289.062500	-95.552185
16294.921875	-95.197083
16300.781250	-95.277977
16306.640625	-94.816833
16312.500000	-94.770355
16318.359375	-95.037407
16324.218750	-94.847404
16330.078125	-94.377625
16335.937500	-89.936974
16341.796875	-88.002579
16347.656250	-89.576164
16353.515625	-91.688019
16359.375000	-94.503555
16365.234375	-94.528793
16371.093750	-94.069023
16376.953125	-93.490349
16382.812500	-91.764626
16388.671875	-92.014557
16394.531250	-93.791527
16400.390625	-94.577286
16406.250000	-94.133385
16412.109375	-94.880722
16417.968750	-95.247673
16423.828125	-94.847649
16429.687500	-94.801147
16435.546875	-93.999535
16441.406250	-90.304665
16447.265625	-87.903694
16453.125000	-87.155380
16458.984375	-86.716934
16464.843750	-89.309578
16470.703125	-88.375481
16476.562500	-87.536438
16482.421875	-90.742386
16488.281250	-94.099022
16494.140625	-94.938011
16500.000000	-94.413208
16505.859375	-94.962692
16511.718750	-95.262535
16517.578125	-94.997810
16523.437500	-94.548882
16529.296875	-94.974213
16535.156250	-95.003517
16541.015625	-94.589005
16546.875000	-95.032196
16552.734375	-95.091576
16558.593750	-95.217400
16564.453125	-95.354568
16570.312500	-95.563606
16576.171875	-95.163078
16582.031250	-95.043007
16587.890625	-95.043182
16593.750000	-94.834755
16599.609375	-94.927223
16605.468750	-93.938988
16611.328125	-93.866577
16617.187500	-91.048347
16623.046875	-87.675171
16628.906250	-90.307106
16634.765625	-94.721336
16640.625000	-93.210007
16646.484375	-94.551758
16652.343750	-95.218941
16658.203125	-95.476875
16664.062500	-95.855827
16669.921875	-96.112053
16675.781250	-96.177612
16681.640625	-96.085068
16687.500000	-96.248062
16693.359375	-96.450531
16699.218750	-96.920448
16705.078125	-94.735931
16710.937500	-92.641884
16716.796875	-93.709091
16722.656250	-90.305260
16728.515625	-86.140205
16734.375000	-84.675545
16740.234375	-85.861717
16746.093750	-93.000778
16751.953125	-94.896385
16757.812500	-95.832413
16763.671875	-96.485878
16769.531250	-96.782402
16775.390625	-96.383919
16781.250000	-92.744698
16787.109375	-89.613846
16792.968750	-89.685829
16798.828125	-95.379387
16804.687500	-97.972466
16810.546875	-98.005417
16816.406250	-97.433167
16822.265625	-97.319885
16828.125000	-96.536430
16833.984375	-94.078621
16839.843750	-93.240189
16845.703125	-96.111893
16851.562500	-97.785347
16857.421875	-98.992188
16863.281250	-98.775871
16869.140625	-98.427361
16875.000000	-98.363480
16880.859375	-98.294022
16886.718750	-98.540985
16892.578125	-98.016960
16898.437500	-96.188370
16904.296875	-93.799706
16910.156250	-95.135574
16916.015625	-97.668304
16921.875000	-98.799469
16927.734375	-99.071373
16933.593750	-99.290932
16939.453125	-99.562889
16945.312500	-99.662720
16951.171875	-99.645294
16957.031250	-99.519569
16962.890625	-99.628189
16968.750000	-99.501488
16974.609375	-99.831573
16980.468750	-99.132454
16986.328125	-99.304543
16992.187500	-99.451241
16998.046875	-98.099968
17003.906250	-94.174980
17009.765625	-92.521385
17015.625000	-94.204758
17021.484375	-98.707039
17027.343750	-99.247543
17033.203125	-98.131531
17039.062500	-97.899864
17044.921875	-97.468277
17050.781250	-97.966682
17056.640625	-99.037750
17062.500000	-98.270737
17068.359375	-99.045616
17074.218750	-100.056534
17080.078125	-99.988541
17085.937500	-100.296524
17091.796875	-100.629677
17097.656250	-100.680107
17103.515625	-100.148140
17109.375000	-99.419579
17115.234375	-97.030968
17121.093750	-95.100281
17126.953125	-90.738686
17132.812500	-90.844902
17138.671875	-92.992767
17144.531250	-98.392235
17150.390625	-96.901482
17156.250000	-97.575180
17162.109375	-99.666237
17167.968750	-98.463737
17173.828125	-93.638588
17179.687500	-94.536552
17185.546875	-100.029671
17191.406250	-100.180870
17197.265625	-99.881035
17203.125000	-100.343582
17208.984375	-100.183563
17214.843750	-99.219460
17220.703125	-96.509483
17226.562500	-92.196724
17232.421875	-90.460335
17238.281250	-87.853951
17244.140625	-87.980125
17250.000000	-92.051643
17255.859375	-94.784569
17261.718750	-100.695656
17267.578125	-101.241478
17273.437500	-100.955139
17279.296875	-100.759094
17285.156250	-100.991257
17291.015625	-101.451782
17296.875000	-101.759315
17302.734375	-100.968575
17308.593750	-97.401131
17314.453125	-95.286476
17320.312500	-97.209724
17326.171875	-100.557281
17332.031250	-101.253517
17337.890625	-101.533035
17343.750000	-102.335320
17349.609375	-102.206741
17355.468750	-101.444176
17361.328125	-100.985580
17367.187500	-100.273102
17373.046875	-93.820412
17378.906250	-88.554688
17384.765625	-91.642052
17390.625000	-99.809990
17396.484375	-100.540436
17402.343750	-96.743774
17408.203125	-96.193588
17414.062500	-97.666344
17419.921875	-100.202766
17425.781250	-102.773964
17431.640625	-101.883987
17437.500000	-102.012733
17443.359375	-101.814842
17449.218750	-101.769943
17455.078125	-100.881912
17460.937500	-97.363258
17466.796875	-96.915474
17472.656250	-99.919159
17478.515625	-101.430054
17484.375000	-102.027794
17490.234375	-102.513275
17496.093750	-103.002838
17501.953125	-102.620087
17507.812500	-102.385574
17513.671875	-102.802765
17519.531250	-103.100426
17525.390625	-103.590881
17531.250000	-102.733047
17537.109375	-101.547325
17542.968750	-101.543625
17548.828125	-102.674667
17554.687500	-103.056847
17560.546875	-103.169029
17566.406250	-103.210594
17572.265625	-103.023865
17578.125000	-103.178162
17583.984375	-103.510406
17589.843750	-103.150948
17595.703125	-103.321190
17601.562500	-103.209091
17607.421875	-102.965050
17613.281250	-101.807663
17619.140625	-100.023567
17625.000000	-101.116890
17630.859375	-99.443031
17636.718750	-97.523949
17642.578125	-101.272820
17648.437500	-103.210411
17654.296875	-103.923920
17660.156250	-103.450424
17666.015625	-103.240341
17671.875000	-103.168625
17677.734375	-103.464485
17683.593750	-103.356865
17689.453125	-103.123047
17695.312500	-102.808334
17701.171875	-102.861801
17707.031250	-102.729279
17712.890625	-102.933968
17718.750000	-101.497734
17724.609375	-99.323936
17730.468750	-96.459366
17736.328125	-98.238647
17742.187500	-100.387802
17748.046875	-97.500084
17753.906250	-95.540047
17759.765625	-98.317055
17765.625000	-95.024338
17771.484375	-90.136528
17777.343750	-89.917931
17783.203125	-87.908020
17789.062500	-88.300041
17794.921875	-94.329483
17800.781250	-100.854370
17806.640625	-103.827927
17812.500000	-103.581413
17818.359375	-103.120216
17824.218750	-102.701111
17830.078125	-102.617798
17835.937500	-103.260147
17841.796875	-103.891029
17847.656250	-103.964615
17853.515625	-104.255508
17859.375000	-103.979256
17865.234375	-103.932053
17871.093750	-103.826408
17876.953125	-103.737106
17882.812500	-103.136627
17888.671875	-97.265884
17894.531250	-92.770599
17900.390625	-95.293999
17906.250000	-102.467880
17912.109375	-104.052116
17917.968750	-104.076279
17923.828125	-104.313660
17929.687500	-104.371368
17935.546875	-104.266106
17941.406250	-104.350273
17947.265625	-104.296333
17953.125000	-104.187225
17958.984375	-98.483337
17964.843750	-92.717949
17970.703125	-95.420197
17976.562500	-102.822784
17982.421875	-103.616982
17988.281250	-103.850281
17994.140625	-103.634857
18000.000000	-103.391182
18005.859375	-99.376389
18011.718750	-93.498672
18017.578125	-92.497726
18023.437500	-94.098480
18029.296875	-95.269348
18035.156250	-96.368210
18041.015625	-100.290131
18046.875000	-104.586830
18052.734375	-104.893661
18058.593750	-105.094673
18064.453125	-105.393463
18070.312500	-105.170868
18076.171875	-105.496445
18082.031250	-104.922859
18087.890625	-105.175949
18093.750000	-105.195946
18099.609375	-105.685188
18105.468750	-105.741402
18111.328125	-105.486023
18117.187500	-105.492271
18123.046875	-105.482826
18128.906250	-105.809326
18134.765625	-105.853638
18140.625000	-105.617401
18146.484375	-105.513947
18152.343750	-105.856819
18158.203125	-106.061623
18164.062500	-106.109123
18169.921875	-106.065910
18175.781250	-105.991104
18181.640625	-106.151398
18187.500000	-106.161003
18193.359375	-105.811737
18199.218750	-105.519196
18205.078125	-105.362755
18210.937500	-104.966316
18216.796875	-105.502937
18222.656250	-105.644104
18228.515625	-106.440422
18234.375000	-106.296318
18240.234375	-101.773560
18246.093750	-98.648979
18251.953125	-101.961861
18257.812500	-104.968132
18263.671875	-105.350906
18269.531250	-103.212616
18275.390625	-99.816910
18281.250000	-99.302536
18287.109375	-100.084496
18292.968750	-97.996292
18298.828125	-97.145569
18304.687500	-102.594193
18310.546875	-105.852531
18316.406250	-104.514648
18322.265625	-104.826843
18328.125000	-106.182693
18333.984375	-106.207489
18339.843750	-106.520020
18345.703125	-106.756958
18351.562500	-106.133842
18357.421875	-106.292114
18363.281250	-106.394669
18369.140625	-106.063118
18375.000000	-105.198013
18380.859375	-104.334419
18386.718750	-105.467262
18392.578125	-105.731987
18398.437500	-103.992943
18404.296875	-102.316963
18410.156250	-105.534592
18416.015625	-107.037750
18421.875000	-106.635323
18427.734375	-104.023453
18433.593750	-98.471565
18439.453125	-96.874100
18445.312500	-97.167152
18451.171875	-98.300278
18457.031250	-103.365479
18462.890625	-105.787170
18468.750000	-105.906906
18474.609375	-105.652794
18480.468750	-103.050919
18486.328125	-99.035439
18492.187500	-97.652626
18498.046875	-101.215279
18503.906250	-105.906311
18509.765625	-106.202049
18515.625000	-106.854225
18521.484375	-107.066200
18527.343750	-107.174103
18533.203125	-107.581055
18539.062500	-107.678688
18544.921875	-107.433083
18550.781250	-106.975166
18556.640625	-107.364899
18562.500000	-107.330925
18568.359375	-107.181442
18574.218750	-107.415115
18580.078125	-107.100098
18585.937500	-106.723686
18591.796875	-106.609688
18597.656250	-107.156616
18603.515625	-106.058105
18609.375000	-103.656807
18615.234375	-102.883621
18621.093750	-105.215919
18626.953125	-106.561760
18632.812500	-107.140640
18638.671875	-106.357368
18644.531250	-101.840950
18650.390625	-98.620132
18656.250000	-95.883026
18662.109375	-98.076469
18667.968750	-102.977272
18673.828125	-98.709816
18679.687500	-99.728180
18685.546875	-105.120613
18691.406250	-107.109306
18697.265625	-107.510521
18703.125000	-107.981842
18708.984375	-107.757492
18714.843750	-107.866920
18720.703125	-107.612122
18726.562500	-107.821854
18732.421875	-108.192863
18738.281250	-108.078461
18744.140625	-108.123421
18750.000000	-107.476456
18755.859375	-104.128983
18761.718750	-99.618584
