Frequency (Hz)	Level (dB)
11619.140625	-78.100479
11625.000000	-76.966972
11630.859375	-75.528641
11636.718750	-75.586113
11642.578125	-75.776596
11648.437500	-75.533363
11654.296875	-75.659363
11660.156250	-76.284729
11666.015625	-76.999664
11671.875000	-77.489227
11677.734375	-76.557861
11683.593750	-74.615173
11689.453125	-77.249756
11695.312500	-79.714005
11701.171875	-77.933907
11707.031250	-77.535393
11712.890625	-79.899078
11718.750000	-79.401688
11724.609375	-76.784325
11730.468750	-76.206917
11736.328125	-76.983147
11742.187500	-76.732002
11748.046875	-76.600838
11753.906250	-77.361229
11759.765625	-77.616974
11765.625000	-79.365601
11771.484375	-77.275169
11777.343750	-76.684692
11783.203125	-77.851761
11789.062500	-80.151474
11794.921875	-79.272369
11800.781250	-79.145599
11806.640625	-80.362923
11812.500000	-79.712601
11818.359375	-79.722755
11824.218750	-79.111084
11830.078125	-78.427795
11835.937500	-78.101448
11841.796875	-76.443031
11847.656250	-76.095818
11853.515625	-74.837250
11859.375000	-74.789803
11865.234375	-76.052773
11871.093750	-76.371651
11876.953125	-77.618027
11882.812500	-75.869446
11888.671875	-74.996628
11894.531250	-77.113251
11900.390625	-78.400528
11906.250000	-77.646240
11912.109375	-76.278664
11917.968750	-76.028198
11923.828125	-78.254219
11929.687500	-77.103416
11935.546875	-76.760704
11941.406250	-79.057716
11947.265625	-78.138481
11953.125000	-77.453751
11958.984375	-78.739731
11964.843750	-78.375549
11970.703125	-78.465904
11976.562500	-78.007477
11982.421875	-78.217278
11988.281250	-78.889359
11994.140625	-76.669006
12000.000000	-76.888214
12005.859375	-80.929260
12011.718750	-81.150139
12017.578125	-79.948677
12023.437500	-79.127785
12029.296875	-77.717918
12035.156250	-78.444946
12041.015625	-79.010414
12046.875000	-79.258080
12052.734375	-79.201111
12058.593750	-78.918190
12064.453125	-77.905609
12070.312500	-78.368607
12076.171875	-79.626213
12082.031250	-80.755508
12087.890625	-81.755013
12093.750000	-79.091728
12099.609375	-76.319008
12105.468750	-78.242561
12111.328125	-79.079956
12117.187500	-78.229240
12123.046875	-78.570656
12128.906250	-78.698677
12134.765625	-78.991013
12140.625000	-78.526878
12146.484375	-77.807053
12152.343750	-79.561562
12158.203125	-78.440239
12164.062500	-77.005081
12169.921875	-78.484726
12175.781250	-77.985062
12181.640625	-76.070412
12187.500000	-77.870789
12193.359375	-78.587807
12199.218750	-78.531227
12205.078125	-76.532310
12210.937500	-75.626068
12216.796875	-77.736626
12222.656250	-77.818596
12228.515625	-76.837082
12234.375000	-76.330086
12240.234375	-75.330994
12246.093750	-76.480286
12251.953125	-77.003159
12257.812500	-78.080711
12263.671875	-79.296143
12269.531250	-79.603668
12275.390625	-80.602753
12281.250000	-80.703850
12287.109375	-81.199387
12292.968750	-80.956673
12298.828125	-79.917084
12304.687500	-81.144867
12310.546875	-80.221199
12316.406250	-78.189034
12322.265625	-77.720177
12328.125000	-79.803024
12333.984375	-79.704872
12339.843750	-78.630020
12345.703125	-78.194969
12351.562500	-77.939110
12357.421875	-78.186111
12363.281250	-78.186897
12369.140625	-77.398163
12375.000000	-79.427185
12380.859375	-81.501671
12386.718750	-80.011086
12392.578125	-78.785583
12398.437500	-80.172188
12404.296875	-80.904152
12410.156250	-76.799339
12416.015625	-76.803619
12421.875000	-78.981613
12427.734375	-78.799416
12433.593750	-78.292252
12439.453125	-77.654297
12445.312500	-77.071281
12451.171875	-77.358231
12457.031250	-77.448082
12462.890625	-77.205452
12468.750000	-77.964333
12474.609375	-79.343544
12480.468750	-80.644722
12486.328125	-82.088448
12492.187500	-82.215034
12498.046875	-80.013885
12503.906250	-79.257317
12509.765625	-80.790741
12515.625000	-79.869278
12521.484375	-78.732002
12527.343750	-78.101746
12533.203125	-78.290848
12539.062500	-78.637688
12544.921875	-80.413231
12550.781250	-79.720856
12556.640625	-79.039299
12562.500000	-78.901558
12568.359375	-75.994728
12574.218750	-74.093239
12580.078125	-79.919327
12585.937500	-82.802299
12591.796875	-82.280289
12597.656250	-81.242821
12603.515625	-81.597801
12609.375000	-80.754219
12615.234375	-79.914940
12621.093750	-79.175377
12626.953125	-78.964447
12632.812500	-77.100121
12638.671875	-76.385994
12644.531250	-79.276115
12650.390625	-79.136269
12656.250000	-81.316566
12662.109375	-80.758636
12667.968750	-80.321869
12673.828125	-80.271248
12679.687500	-79.165657
12685.546875	-79.494965
12691.406250	-78.687927
12697.265625	-78.596687
12703.125000	-80.571724
12708.984375	-80.792946
12714.843750	-79.366264
12720.703125	-78.156631
12726.562500	-77.332596
12732.421875	-78.713264
12738.281250	-79.967781
12744.140625	-78.611702
12750.000000	-77.631790
12755.859375	-79.075188
12761.718750	-79.753731
12767.578125	-79.472443
12773.437500	-79.005089
12779.296875	-78.822807
12785.156250	-81.287247
12791.015625	-80.611732
12796.875000	-78.682114
12802.734375	-81.461739
12808.593750	-81.305305
12814.453125	-78.268967
12820.312500	-77.827957
12826.171875	-77.405815
12832.031250	-78.150360
12837.890625	-78.442131
12843.750000	-77.496269
12849.609375	-78.476448
12855.468750	-79.215706
12861.328125	-77.956017
12867.187500	-79.669807
12873.046875	-82.490776
12878.906250	-81.840248
12884.765625	-80.209152
12890.625000	-79.344025
12896.484375	-80.570564
12902.343750	-77.221169
12908.203125	-75.522438
12914.062500	-78.818146
12919.921875	-77.703224
12925.781250	-78.826012
12931.640625	-78.070686
12937.500000	-79.582947
12943.359375	-81.321579
12949.218750	-81.512695
12955.078125	-80.697548
12960.937500	-79.902893
12966.796875	-79.547974
12972.656250	-79.942551
12978.515625	-80.989952
12984.375000	-81.315208
12990.234375	-80.844261
12996.093750	-78.987663
13001.953125	-79.863373
13007.812500	-78.794128
13013.671875	-77.810265
13019.531250	-76.636246
13025.390625	-77.295792
13031.250000	-76.393707
13037.109375	-74.412506
13042.968750	-75.055725
13048.828125	-77.690910
13054.687500	-80.197777
13060.546875	-82.211815
13066.406250	-81.593246
13072.265625	-82.055298
13078.125000	-81.956596
13083.984375	-80.848907
13089.843750	-78.939697
13095.703125	-79.714996
13101.562500	-79.226974
13107.421875	-78.986740
13113.281250	-80.240532
13119.140625	-80.700691
13125.000000	-79.991852
13130.859375	-82.114937
13136.718750	-83.008118
13142.578125	-81.310501
13148.437500	-80.357605
13154.296875	-81.093277
13160.156250	-81.071861
13166.015625	-80.277069
13171.875000	-78.975761
13177.734375	-80.894562
13183.593750	-81.735359
13189.453125	-81.374222
13195.312500	-79.563103
13201.171875	-78.973618
13207.031250	-81.437782
13212.890625	-80.319687
13218.750000	-79.080063
13224.609375	-78.554138
13230.468750	-80.521759
13236.328125	-80.815849
13242.187500	-79.805031
13248.046875	-81.730583
13253.906250	-81.103416
13259.765625	-80.847336
13265.625000	-77.666107
13271.484375	-77.894310
13277.343750	-81.401352
13283.203125	-80.428558
13289.062500	-78.317436
13294.921875	-78.794090
13300.781250	-80.377861
13306.640625	-77.922104
13312.500000	-77.083633
13318.359375	-78.143623
13324.218750	-79.196724
13330.078125	-80.200981
13335.937500	-79.797684
13341.796875	-79.179886
13347.656250	-77.885284
13353.515625	-80.464874
13359.375000	-80.778267
13365.234375	-81.083275
13371.093750	-83.432922
13376.953125	-82.453300
13382.812500	-81.844734
13388.671875	-81.209213
13394.531250	-80.949852
13400.390625	-79.908485
13406.250000	-77.501221
13412.109375	-76.275581
13417.968750	-75.583168
13423.828125	-77.186783
13429.687500	-77.628853
13435.546875	-77.106232
13441.406250	-78.890274
13447.265625	-79.790657
13453.125000	-79.752571
13458.984375	-80.922340
13464.843750	-82.221542
13470.703125	-82.222839
13476.562500	-83.114182
13482.421875	-82.368034
13488.281250	-80.146355
13494.140625	-77.948441
13500.000000	-80.255585
13505.859375	-81.356995
13511.718750	-81.480812
13517.578125	-79.530281
13523.437500	-79.578964
13529.296875	-81.203758
13535.156250	-81.299538
13541.015625	-80.442375
13546.875000	-80.871429
13552.734375	-80.291122
13558.593750	-78.520706
13564.453125	-79.251488
13570.312500	-80.274986
13576.171875	-79.585205
13582.031250	-78.406235
13587.890625	-79.247375
13593.750000	-78.666985
13599.609375	-77.154785
13605.468750	-79.125175
13611.328125	-80.007401
13617.187500	-80.118340
13623.046875	-79.541870
13628.906250	-80.218941
13634.765625	-80.031158
13640.625000	-79.013138
13646.484375	-80.766891
13652.343750	-80.996765
13658.203125	-80.106300
13664.062500	-80.197769
13669.921875	-81.872589
13675.781250	-80.789421
13681.640625	-79.527763
13687.500000	-79.705193
13693.359375	-78.815460
13699.218750	-78.959015
13705.078125	-79.096313
13710.937500	-76.579468
13716.796875	-75.814255
13722.656250	-78.318565
13728.515625	-79.901024
13734.375000	-78.340401
13740.234375	-76.541977
13746.093750	-78.257469
13751.953125	-81.282585
13757.812500	-79.854919
13763.671875	-79.522072
13769.531250	-81.612503
13775.390625	-81.387650
13781.250000	-81.868507
13787.109375	-81.231621
13792.968750	-81.175842
13798.828125	-79.063843
13804.687500	-77.518578
13810.546875	-78.755005
13816.406250	-79.374908
13822.265625	-78.709221
13828.125000	-78.974373
13833.984375	-79.086136
13839.843750	-77.291359
13845.703125	-76.658043
13851.562500	-77.636604
13857.421875	-78.642181
13863.281250	-79.927383
13869.140625	-79.947784
13875.000000	-80.028236
13880.859375	-80.179192
13886.718750	-77.278252
13892.578125	-77.564262
13898.437500	-77.022095
13904.296875	-76.538139
13910.156250	-78.591866
13916.015625	-79.737068
13921.875000	-77.693253
13927.734375	-77.573799
13933.593750	-79.395004
13939.453125	-81.446602
13945.312500	-80.908241
13951.171875	-80.340271
13957.031250	-80.300011
13962.890625	-81.352188
13968.750000	-81.065308
13974.609375	-80.940491
13980.468750	-80.369705
13986.328125	-80.933380
13992.187500	-80.208565
13998.046875	-80.124832
14003.906250	-79.644424
14009.765625	-78.199638
14015.625000	-78.821388
14021.484375	-79.345947
14027.343750	-78.912994
14033.203125	-78.686790
14039.062500	-80.324265
14044.921875	-79.986115
14050.781250	-80.069962
14056.640625	-80.805305
14062.500000	-80.447395
14068.359375	-79.373535
14074.218750	-75.567863
14080.078125	-73.252388
14085.937500	-76.025055
14091.796875	-77.583969
14097.656250	-79.392784
14103.515625	-79.765091
14109.375000	-79.218918
14115.234375	-78.876717
14121.093750	-79.710495
14126.953125	-80.684334
14132.812500	-79.169975
14138.671875	-77.879517
14144.531250	-77.900902
14150.390625	-79.882408
14156.250000	-80.505043
14162.109375	-80.040009
14167.968750	-81.445740
14173.828125	-82.598267
14179.687500	-81.849770
14185.546875	-80.647240
14191.406250	-79.805244
14197.265625	-79.162468
14203.125000	-78.148979
14208.984375	-78.219170
14214.843750	-77.883072
14220.703125	-76.950073
14226.562500	-79.383774
14232.421875	-80.202995
14238.281250	-79.558571
14244.140625	-80.581619
14250.000000	-82.002121
14255.859375	-80.561798
14261.718750	-79.982460
14267.578125	-80.162903
14273.437500	-79.013008
14279.296875	-79.659874
14285.156250	-78.995209
14291.015625	-77.842377
14296.875000	-78.075897
14302.734375	-79.052460
14308.593750	-79.951630
14314.453125	-80.492760
14320.312500	-81.537827
14326.171875	-79.640144
14332.031250	-79.173180
14337.890625	-77.154091
14343.750000	-76.636963
14349.609375	-79.046448
14355.468750	-81.485535
14361.328125	-81.190308
14367.187500	-81.854233
14373.046875	-78.583290
14378.906250	-77.741257
14384.765625	-77.109505
14390.625000	-77.444496
14396.484375	-76.169922
14402.343750	-74.304756
14408.203125	-75.310349
14414.062500	-76.835182
14419.921875	-76.401184
14425.781250	-77.485435
14431.640625	-77.088821
14437.500000	-78.797623
14443.359375	-79.159111
14449.218750	-80.350136
14455.078125	-80.473289
14460.937500	-79.206184
14466.796875	-79.357689
14472.656250	-79.569962
14478.515625	-78.537392
14484.375000	-77.297501
14490.234375	-76.681686
14496.093750	-78.948189
14501.953125	-78.470749
14507.812500	-77.876747
14513.671875	-78.266029
14519.531250	-79.558868
14525.390625	-80.348045
14531.250000	-79.934700
14537.109375	-80.498497
14542.968750	-80.478653
14548.828125	-81.846992
14554.687500	-81.327789
14560.546875	-81.271133
14566.406250	-79.828979
14572.265625	-79.289902
14578.125000	-80.550804
14583.984375	-80.662857
14589.843750	-80.676247
14595.703125	-80.779823
14601.562500	-80.295319
14607.421875	-81.225723
14613.281250	-82.323280
14619.140625	-81.466217
14625.000000	-80.041809
14630.859375	-79.595642
14636.718750	-80.807884
14642.578125	-80.450981
14648.437500	-80.304810
14654.296875	-81.778458
14660.156250	-80.246330
14666.015625	-78.898476
14671.875000	-80.200157
14677.734375	-82.179993
14683.593750	-81.011368
14689.453125	-80.002136
14695.312500	-80.102142
14701.171875	-80.332993
14707.031250	-81.160172
14712.890625	-82.482040
14718.750000	-82.345337
14724.609375	-82.377747
14730.468750	-81.060181
14736.328125	-81.049881
14742.187500	-78.408714
14748.046875	-77.289391
14753.906250	-79.310066
14759.765625	-82.025574
14765.625000	-80.633652
14771.484375	-80.246056
14777.343750	-79.392677
14783.203125	-79.431717
14789.062500	-80.448097
14794.921875	-81.853790
14800.781250	-82.180580
14806.640625	-82.380829
14812.500000	-81.275719
14818.359375	-79.985443
14824.218750	-78.969696
14830.078125	-78.594971
14835.937500	-80.124397
14841.796875	-81.956261
14847.656250	-83.090240
14853.515625	-83.392517
14859.375000	-82.164764
14865.234375	-81.302841
14871.093750	-77.361252
14876.953125	-75.742332
14882.812500	-76.468307
14888.671875	-78.779579
14894.531250	-80.587173
14900.390625	-82.044365
14906.250000	-82.549110
14912.109375	-81.261551
14917.968750	-80.243645
14923.828125	-78.937431
14929.687500	-79.846191
14935.546875	-81.285431
14941.406250	-81.713326
14947.265625	-81.637344
14953.125000	-81.010567
14958.984375	-79.886612
14964.843750	-79.349976
14970.703125	-79.025810
14976.562500	-78.617310
14982.421875	-79.081482
14988.281250	-80.084930
14994.140625	-78.334526
15000.000000	-76.361626
15005.859375	-79.085167
15011.718750	-81.999077
15017.578125	-81.484406
15023.437500	-80.624573
15029.296875	-82.523026
15035.156250	-80.587166
15041.015625	-81.110207
15046.875000	-82.329193
15052.734375	-82.479126
15058.593750	-82.884445
15064.453125	-80.942825
15070.312500	-79.321724
15076.171875	-79.574966
15082.031250	-79.906380
15087.890625	-81.047394
15093.750000	-81.886772
15099.609375	-81.831360
15105.468750	-80.540413
15111.328125	-79.999001
15117.187500	-80.233078
15123.046875	-81.816055
15128.906250	-82.652679
15134.765625	-82.838264
15140.625000	-81.047760
15146.484375	-81.049606
15152.343750	-81.998764
15158.203125	-82.409142
15164.062500	-82.947357
15169.921875	-82.512802
15175.781250	-83.301506
15181.640625	-81.106934
15187.500000	-79.428291
15193.359375	-80.567947
15199.218750	-80.213867
15205.078125	-80.916786
15210.937500	-82.817177
15216.796875	-83.153175
15222.656250	-82.748123
15228.515625	-81.411163
15234.375000	-81.066681
15240.234375	-78.250999
15246.093750	-76.302521
15251.953125	-79.546509
15257.812500	-79.851341
15263.671875	-80.146637
15269.531250	-80.961411
15275.390625	-81.815231
15281.250000	-81.125313
15287.109375	-81.853195
15292.968750	-81.183891
15298.828125	-81.475624
15304.687500	-81.580841
15310.546875	-80.406204
15316.406250	-79.099602
15322.265625	-79.156288
15328.125000	-81.386719
15333.984375	-82.845558
15339.843750	-78.576927
15345.703125	-77.795776
15351.562500	-80.333015
15357.421875	-83.724518
15363.281250	-81.504135
15369.140625	-81.091545
15375.000000	-82.667694
15380.859375	-81.926735
15386.718750	-80.135468
15392.578125	-79.585632
15398.437500	-79.112617
15404.296875	-78.287270
15410.156250	-79.043060
15416.015625	-81.955872
15421.875000	-82.563286
15427.734375	-83.241776
15433.593750	-81.657539
15439.453125	-83.460579
15445.312500	-83.992371
15451.171875	-84.454720
15457.031250	-84.763344
15462.890625	-84.564651
15468.750000	-84.954147
15474.609375	-83.799736
15480.468750	-85.110336
15486.328125	-85.061218
15492.187500	-86.829933
15498.046875	-86.755943
15503.906250	-85.670723
15509.765625	-85.527390
15515.625000	-85.046585
15521.484375	-83.279160
15527.343750	-81.754715
15533.203125	-85.717781
15539.062500	-86.827499
15544.921875	-86.940819
15550.781250	-86.870285
15556.640625	-85.760895
15562.500000	-86.325653
15568.359375	-85.756447
15574.218750	-86.675179
15580.078125	-87.301208
15585.937500	-85.347748
15591.796875	-83.286865
15597.656250	-83.305244
15603.515625	-83.943230
15609.375000	-86.172958
15615.234375	-87.056458
15621.093750	-87.121300
15626.953125	-87.146523
15632.812500	-86.326454
15638.671875	-86.711586
15644.531250	-86.864334
15650.390625	-81.977806
15656.250000	-83.822983
15662.109375	-85.970695
15667.968750	-83.933662
15673.828125	-82.299721
15679.687500	-84.748581
15685.546875	-87.168594
15691.406250	-87.500198
15697.265625	-86.162888
15703.125000	-86.440453
15708.984375	-89.472366
15714.843750	-88.487648
15720.703125	-87.461983
15726.562500	-87.164734
15732.421875	-86.142639
15738.281250	-86.443520
15744.140625	-88.883575
15750.000000	-90.866127
15755.859375	-92.826454
15761.718750	-91.152924
15767.578125	-86.617798
15773.437500	-87.533401
15779.296875	-91.121864
15785.156250	-91.059875
15791.015625	-90.246941
15796.875000	-87.463013
15802.734375	-88.352562
15808.593750	-90.484665
15814.453125	-90.574646
15820.312500	-89.265221
15826.171875	-88.181679
15832.031250	-84.527977
15837.890625	-86.334618
15843.750000	-92.774200
15849.609375	-93.963127
15855.468750	-92.943863
15861.328125	-91.136902
15867.187500	-87.992767
15873.046875	-89.894173
15878.906250	-91.080315
15884.765625	-90.820953
15890.625000	-92.683464
15896.484375	-91.917885
15902.343750	-92.872993
15908.203125	-95.324905
15914.062500	-98.076469
15919.921875	-95.289703
15925.781250	-95.422729
15931.640625	-95.172539
15937.500000	-97.174286
15943.359375	-99.632286
15949.218750	-99.436401
15955.078125	-99.933144
15960.937500	-98.789970
15966.796875	-98.509895
15972.656250	-98.685875
15978.515625	-98.314323
15984.375000	-98.823494
15990.234375	-100.390747
15996.093750	-101.924133
16001.953125	-104.337059
16007.812500	-106.474197
16013.671875	-105.315063
16019.531250	-104.400833
16025.390625	-107.560257
16031.250000	-110.369812
16037.109375	-110.164635
16042.968750	-110.866394
16048.828125	-113.020042
16054.687500	-110.505318
16060.546875	-96.902168
16066.406250	-95.084366
16072.265625	-104.869980
16078.125000	-113.227142
16083.984375	-111.807678
16089.843750	-109.843262
16095.703125	-110.806595
16101.562500	-109.670784
16107.421875	-105.603287
16113.281250	-104.747421
16119.140625	-106.539276
16125.000000	-105.990059
16130.859375	-102.899338
16136.718750	-101.039421
16142.578125	-99.430435
16148.437500	-98.413864
16154.296875	-98.751534
16160.156250	-98.755661
16166.015625	-98.750465
16171.875000	-100.160751
16177.734375	-100.296257
16183.593750	-100.240402
16189.453125	-99.174644
16195.312500	-95.944313
16201.171875	-96.098053
16207.031250	-95.594734
16212.890625	-97.833626
16218.750000	-97.246796
16224.609375	-94.196518
16230.468750	-92.587761
16236.328125	-93.250549
16242.187500	-92.161621
16248.046875	-91.346901
16253.906250	-91.576340
16259.765625	-88.671127
16265.625000	-90.351387
16271.484375	-93.440147
16277.343750	-94.446022
16283.203125	-94.810837
16289.062500	-89.328156
16294.921875	-85.129303
16300.781250	-87.547028
16306.640625	-89.705498
16312.500000	-91.177856
16318.359375	-91.429153
16324.218750	-90.280670
16330.078125	-88.212585
16335.937500	-89.985855
16341.796875	-91.986328
16347.656250	-91.985054
16353.515625	-90.268112
16359.375000	-87.066849
16365.234375	-90.521606
16371.093750	-93.791016
16376.953125	-92.776237
16382.812500	-90.639030
16388.671875	-88.295822
16394.531250	-87.094040
16400.390625	-88.004868
16406.250000	-88.664108
16412.109375	-88.997261
16417.968750	-90.972183
16423.828125	-88.413277
16429.687500	-87.212021
16435.546875	-88.211342
16441.406250	-88.881233
16447.265625	-87.025238
16453.125000	-84.072777
16458.984375	-84.320915
16464.843750	-86.721397
16470.703125	-86.890930
16476.562500	-83.071548
16482.421875	-86.270439
16488.281250	-88.774475
16494.140625	-87.623688
16500.000000	-88.438362
16505.859375	-88.854118
16511.718750	-88.555305
16517.578125	-88.236763
16523.437500	-86.249496
16529.296875	-84.847458
16535.156250	-84.782768
16541.015625	-85.956619
16546.875000	-88.687332
16552.734375	-88.570740
16558.593750	-87.741035
16564.453125	-87.733421
16570.312500	-87.834564
16576.171875	-88.040947
16582.031250	-88.836250
16587.890625	-88.417976
16593.750000	-88.623291
16599.609375	-84.445969
16605.468750	-84.011742
16611.328125	-86.815567
16617.187500	-87.193932
16623.046875	-87.461487
16628.906250	-88.131805
16634.765625	-89.262520
16640.625000	-87.342575
16646.484375	-87.078064
16652.343750	-86.187401
16658.203125	-86.329391
16664.062500	-87.017349
16669.921875	-86.534019
16675.781250	-86.758133
16681.640625	-86.027779
16687.500000	-86.062027
16693.359375	-84.008690
16699.218750	-84.802078
16705.078125	-84.898170
16710.937500	-84.656105
16716.796875	-82.050575
16722.656250	-80.479797
16728.515625	-81.021461
16734.375000	-81.672890
16740.234375	-82.221298
16746.093750	-83.407112
16751.953125	-85.141121
16757.812500	-83.971451
16763.671875	-83.193245
16769.531250	-85.960342
16775.390625	-83.831833
16781.250000	-80.928131
16787.109375	-80.141823
16792.968750	-84.075729
16798.828125	-84.867310
16804.687500	-81.981247
16810.546875	-81.503960
16816.406250	-82.451752
16822.265625	-83.900093
16828.125000	-84.285500
16833.984375	-83.554375
16839.843750	-84.652702
16845.703125	-83.504700
16851.562500	-84.647522
16857.421875	-83.651588
16863.281250	-83.454880
16869.140625	-82.118340
16875.000000	-83.619385
16880.859375	-79.583717
16886.718750	-79.927422
16892.578125	-83.315613
16898.437500	-84.024704
16904.296875	-85.331551
16910.156250	-85.811272
16916.015625	-86.307159
16921.875000	-84.259506
16927.734375	-83.324631
16933.593750	-83.321350
16939.453125	-82.684097
16945.312500	-83.087425
16951.171875	-86.044754
16957.031250	-85.641418
16962.890625	-85.896606
16968.750000	-85.762283
16974.609375	-85.250145
16980.468750	-84.532356
16986.328125	-84.005753
16992.187500	-85.220726
16998.046875	-86.099922
17003.906250	-85.428177
17009.765625	-83.752647
17015.625000	-83.319748
17021.484375	-83.389999
17027.343750	-84.768234
17033.203125	-85.292473
17039.062500	-84.559898
17044.921875	-83.514679
17050.781250	-82.959671
17056.640625	-82.556023
17062.500000	-83.749962
17068.359375	-85.761101
17074.218750	-86.356720
17080.078125	-85.576965
17085.937500	-85.402489
17091.796875	-83.616638
17097.656250	-85.918373
17103.515625	-84.610519
17109.375000	-84.395538
17115.234375	-85.964645
17121.093750	-83.786873
17126.953125	-80.452423
17132.812500	-80.798492
17138.671875	-83.804855
17144.531250	-82.891014
17150.390625	-82.467979
17156.250000	-82.501320
17162.109375	-83.005257
17167.968750	-83.423370
17173.828125	-84.244087
17179.687500	-85.405106
17185.546875	-85.477760
17191.406250	-85.318741
17197.265625	-84.347832
17203.125000	-82.762451
17208.984375	-83.761322
17214.843750	-84.704514
17220.703125	-86.278397
17226.562500	-86.122780
17232.421875	-85.264069
17238.281250	-83.306122
17244.140625	-81.120346
17250.000000	-79.714378
17255.859375	-80.506828
17261.718750	-84.100998
17267.578125	-86.124161
17273.437500	-86.989746
17279.296875	-87.538231
17285.156250	-86.517685
17291.015625	-84.996880
17296.875000	-83.094093
17302.734375	-82.941345
17308.593750	-83.811722
17314.453125	-84.970085
17320.312500	-86.405296
17326.171875	-86.620697
17332.031250	-86.290688
17337.890625	-85.299736
17343.750000	-84.031883
17349.609375	-83.432060
17355.468750	-84.586716
17361.328125	-84.642845
17367.187500	-86.295204
17373.046875	-84.886253
17378.906250	-82.157982
17384.765625	-82.100594
17390.625000	-85.199036
17396.484375	-85.480240
17402.343750	-86.501221
17408.203125	-87.040665
17414.062500	-87.180466
17419.921875	-86.278893
17425.781250	-85.151680
17431.640625	-84.738007
17437.500000	-84.694099
17443.359375	-85.197601
17449.218750	-86.824646
17455.078125	-85.943024
17460.937500	-83.686096
17466.796875	-84.419159
17472.656250	-86.287544
17478.515625	-85.677147
17484.375000	-84.924492
17490.234375	-85.896370
17496.093750	-84.798531
17501.953125	-84.624153
17507.812500	-85.941505
17513.671875	-87.029869
17519.531250	-86.767395
17525.390625	-85.253014
17531.250000	-85.754936
17537.109375	-85.753418
17542.968750	-85.644691
17548.828125	-85.920555
17554.687500	-84.694244
17560.546875	-84.527954
17566.406250	-86.143028
17572.265625	-86.423912
17578.125000	-87.101334
17583.984375	-86.103584
17589.843750	-85.812706
17595.703125	-85.090858
17601.562500	-85.812004
17607.421875	-84.892220
17613.281250	-84.268509
17619.140625	-82.984436
17625.000000	-83.646751
17630.859375	-84.398590
17636.718750	-82.718079
17642.578125	-82.102211
17648.437500	-83.595444
17654.296875	-84.738312
17660.156250	-84.970245
17666.015625	-84.706108
17671.875000	-85.407730
17677.734375	-86.263229
17683.593750	-84.865257
17689.453125	-84.549728
17695.312500	-83.119804
17701.171875	-83.000031
17707.031250	-82.404724
17712.890625	-82.250046
17718.750000	-81.892128
17724.609375	-79.843895
17730.468750	-81.274338
17736.328125	-82.830719
17742.187500	-83.040558
17748.046875	-83.306824
17753.906250	-83.870537
17759.765625	-86.758270
17765.625000	-87.365990
17771.484375	-87.214607
17777.343750	-86.177246
17783.203125	-83.011955
17789.062500	-82.656921
17794.921875	-84.477867
17800.781250	-85.391373
17806.640625	-86.941475
17812.500000	-86.857315
17818.359375	-86.255051
17824.218750	-85.362411
17830.078125	-84.471954
17835.937500	-83.901161
17841.796875	-84.569336
17847.656250	-86.030426
17853.515625	-85.223328
17859.375000	-85.887077
17865.234375	-86.490402
17871.093750	-86.394257
17876.953125	-88.149330
17882.812500	-87.404816
17888.671875	-86.106796
17894.531250	-86.255737
17900.390625	-86.354340
17906.250000	-83.962326
17912.109375	-83.542595
17917.968750	-84.864693
17923.828125	-84.419266
17929.687500	-85.239494
17935.546875	-86.105736
17941.406250	-86.848839
17947.265625	-87.965256
17953.125000	-89.040474
17958.984375	-88.679039
17964.843750	-86.823868
17970.703125	-86.967705
17976.562500	-86.938515
17982.421875	-85.051178
17988.281250	-84.370537
17994.140625	-85.295380
18000.000000	-87.210495
18005.859375	-86.925011
18011.718750	-85.794807
18017.578125	-85.787323
18023.437500	-86.522972
18029.296875	-86.451828
18035.156250	-84.978706
18041.015625	-83.716736
18046.875000	-80.695496
18052.734375	-81.154915
18058.593750	-85.521812
18064.453125	-87.244270
18070.312500	-87.718895
18076.171875	-87.587471
18082.031250	-86.656380
18087.890625	-87.604507
18093.750000	-86.330444
18099.609375	-85.711342
18105.468750	-86.587746
18111.328125	-86.122620
18117.187500	-85.493317
18123.046875	-86.213226
18128.906250	-87.424118
18134.765625	-87.147919
18140.625000	-88.272614
18146.484375	-87.555527
18152.343750	-88.164215
18158.203125	-88.220207
18164.062500	-88.800667
18169.921875	-87.973625
18175.781250	-87.497192
18181.640625	-88.012840
18187.500000	-88.906151
18193.359375	-87.568810
18199.218750	-85.571320
18205.078125	-84.755760
18210.937500	-86.908356
18216.796875	-86.692284
18222.656250	-84.606125
18228.515625	-84.088142
18234.375000	-85.459717
18240.234375	-84.574905
18246.093750	-86.898506
18251.953125	-88.068016
18257.812500	-87.487312
18263.671875	-87.848633
18269.531250	-86.857681
18275.390625	-85.572586
18281.250000	-84.781570
18287.109375	-84.637489
18292.968750	-86.425323
18298.828125	-87.014297
18304.687500	-86.668533
18310.546875	-86.894829
18316.406250	-87.367607
18322.265625	-85.504219
18328.125000	-86.272354
18333.984375	-88.676132
18339.843750	-89.147530
18345.703125	-89.842155
18351.562500	-89.407562
18357.421875	-89.702492
18363.281250	-88.468452
18369.140625	-87.528503
18375.000000	-89.222382
18380.859375	-87.886414
18386.718750	-84.742180
18392.578125	-85.837784
18398.437500	-87.903816
18404.296875	-87.627518
18410.156250	-84.633430
18416.015625	-84.208809
18421.875000	-86.847519
18427.734375	-87.542725
18433.593750	-87.222580
18439.453125	-87.933823
